Epoch,Learner,Loss,Accuracy
0,0,1.2765878438949585,0.565500020980835
0,1,1.248809576034546,0.564300000667572
0,2,1.2318201065063477,0.5766000151634216
0,3,1.2523434162139893,0.5562999844551086
0,4,1.1732715368270874,0.590399980545044
1,0,1.2689282894134521,0.560699999332428
1,1,1.237579345703125,0.566100001335144
1,2,1.217653751373291,0.588699996471405
1,3,1.2577835321426392,0.5590000152587891
1,4,1.1503303050994873,0.6003999710083008
2,0,2.256298065185547,0.4421718716621399
2,1,2.142845630645752,0.4402589797973633
2,2,2.239098072052002,0.45041200518608093
2,3,2.318401336669922,0.4277516305446625
2,4,2.2327404022216797,0.443054735660553
3,0,2.3740885257720947,0.3916322588920593
3,1,2.4663610458374023,0.3828335404396057
3,2,2.4092049598693848,0.40366312861442566
3,3,2.5809638500213623,0.3772670030593872
3,4,2.316415548324585,0.40994793176651
4,0,2.445615768432617,0.3646247088909149
4,1,2.5566699504852295,0.37570562958717346
4,2,2.5070462226867676,0.3849048614501953
4,3,2.664356231689453,0.3715241551399231
4,4,2.396496534347534,0.3878318965435028
5,0,2.7386488914489746,0.35514238476753235
5,1,2.9528555870056152,0.3600847125053406
5,2,2.6973648071289062,0.37491175532341003
5,3,2.805341958999634,0.3485526144504547
5,4,2.5207719802856445,0.3937397003173828
6,0,2.7882564067840576,0.3250065743923187
6,1,2.863579273223877,0.3349986970424652
6,2,2.5344669818878174,0.36550092697143555
6,3,2.84694242477417,0.31606626510620117
6,4,2.5269789695739746,0.35314226150512695
7,0,2.9805285930633545,0.304934024810791
7,1,3.041703939437866,0.3304647207260132
7,2,2.7762856483459473,0.3525530695915222
7,3,2.976539134979248,0.29518070816993713
7,4,2.66609787940979,0.358577162027359
8,0,3.065917730331421,0.302590012550354
8,1,2.9727883338928223,0.3117498457431793
8,2,2.9098002910614014,0.34996840357780457
8,3,2.8496975898742676,0.2994314730167389
8,4,2.7415733337402344,0.34333544969558716
9,0,3.160991668701172,0.2966621220111847
9,1,3.130176067352295,0.2935967445373535
9,2,3.0975146293640137,0.3085831105709076
9,3,3.1469061374664307,0.27861034870147705
9,4,2.9092698097229004,0.3361716568470001
10,0,2.743466377258301,0.2818317115306854
10,1,2.6734659671783447,0.2956068515777588
10,2,2.7333757877349854,0.29448994994163513
10,3,2.75132155418396,0.2822040319442749
10,4,2.718172073364258,0.3131049871444702
11,0,3.1412289142608643,0.2624254524707794
11,1,2.917060613632202,0.2632206678390503
11,2,2.808576822280884,0.3049701750278473
11,3,3.056537628173828,0.24771371483802795
11,4,2.7606797218322754,0.2938369810581207
11,0,2.1649491786956787,0.4575999975204468
11,1,1.9224236011505127,0.486299991607666
11,2,1.8375396728515625,0.5077999830245972
11,3,2.0511858463287354,0.4392000138759613
11,4,1.8106591701507568,0.4986000061035156
