Epoch,Learner,Loss,Accuracy
0,0,1.3512241840362549,0.5181000232696533
0,1,1.480941653251648,0.48910000920295715
0,2,1.3803958892822266,0.5072000026702881
0,3,1.3811802864074707,0.5110999941825867
0,4,1.3638789653778076,0.5214999914169312
1,0,1.2947661876678467,0.5400000214576721
1,1,1.370150089263916,0.5316666960716248
1,2,1.3428243398666382,0.5433333516120911
1,3,1.3621013164520264,0.5083333253860474
1,4,1.2993446588516235,0.5299999713897705
2,0,1.4641103744506836,0.4933333396911621
2,1,1.4248437881469727,0.5049999952316284
2,2,1.3810629844665527,0.503333330154419
2,3,1.4019922018051147,0.4950000047683716
2,4,1.3464213609695435,0.5450000166893005
3,0,1.3629215955734253,0.5450000166893005
3,1,1.3199331760406494,0.5350000262260437
3,2,1.4894843101501465,0.5133333206176758
3,3,1.322506070137024,0.5583333373069763
3,4,1.4626474380493164,0.5316666960716248
4,0,1.3921749591827393,0.5166666507720947
4,1,1.2941384315490723,0.5400000214576721
4,2,1.2799643278121948,0.5383333563804626
4,3,1.3029087781906128,0.5566666722297668
4,4,1.2856457233428955,0.5633333325386047
5,0,1.366613507270813,0.5199999809265137
5,1,1.2995272874832153,0.550000011920929
5,2,1.380142331123352,0.550000011920929
5,3,1.3406250476837158,0.5400000214576721
5,4,1.4527183771133423,0.54666668176651
6,0,1.4559928178787231,0.5133333206176758
6,1,1.4335248470306396,0.5166666507720947
6,2,1.3947902917861938,0.5566666722297668
6,3,1.4549839496612549,0.5
6,4,1.394829273223877,0.5333333611488342
7,0,1.415581226348877,0.5299999713897705
7,1,1.3335975408554077,0.5533333420753479
7,2,1.428617000579834,0.5199999809265137
7,3,1.445159673690796,0.54666668176651
7,4,1.3412864208221436,0.550000011920929
8,0,1.4842578172683716,0.5299999713897705
8,1,1.2746034860610962,0.5666666626930237
8,2,1.4180262088775635,0.5516666769981384
8,3,1.2956820726394653,0.5716666579246521
8,4,1.4046132564544678,0.5299999713897705
9,0,1.4854923486709595,0.5400000214576721
9,1,1.6004188060760498,0.5450000166893005
9,2,1.5558289289474487,0.5649999976158142
9,3,1.5146034955978394,0.5400000214576721
9,4,1.4952329397201538,0.54666668176651
10,0,1.3999817371368408,0.5516666769981384
10,1,1.3764171600341797,0.574999988079071
10,2,1.3953475952148438,0.5666666626930237
10,3,1.3289052248001099,0.5716666579246521
10,4,1.4238393306732178,0.5683333277702332
11,0,1.3851398229599,0.5550000071525574
11,1,1.3756712675094604,0.5616666674613953
11,2,1.4294309616088867,0.5533333420753479
11,3,1.3738476037979126,0.5616666674613953
11,4,1.4358502626419067,0.5433333516120911
12,0,1.4081708192825317,0.5416666865348816
12,1,1.4926420450210571,0.5400000214576721
12,2,1.454229474067688,0.5333333611488342
12,3,1.5268267393112183,0.5316666960716248
12,4,1.5171265602111816,0.5316666960716248
13,0,1.4153237342834473,0.5683333277702332
13,1,1.4172351360321045,0.5583333373069763
13,2,1.560516119003296,0.5633333325386047
13,3,1.4218295812606812,0.5600000023841858
13,4,1.447729468345642,0.5816666483879089
14,0,1.5012036561965942,0.5400000214576721
14,1,1.3656818866729736,0.5849999785423279
14,2,1.519872784614563,0.5583333373069763
14,3,1.4022578001022339,0.57833331823349
14,4,1.3971240520477295,0.5799999833106995
15,0,1.6153373718261719,0.5566666722297668
15,1,1.6100906133651733,0.5483333468437195
15,2,1.550342082977295,0.5733333230018616
15,3,1.5268139839172363,0.5633333325386047
15,4,1.5242682695388794,0.5716666579246521
16,0,1.4294220209121704,0.5883333086967468
16,1,1.4290943145751953,0.5683333277702332
16,2,1.4741878509521484,0.5733333230018616
16,3,1.508034586906433,0.5733333230018616
16,4,1.389835238456726,0.5849999785423279
17,0,1.5434433221817017,0.5433333516120911
17,1,1.5572359561920166,0.5583333373069763
17,2,1.6839569807052612,0.550000011920929
17,3,1.6406822204589844,0.5266666412353516
17,4,1.6113524436950684,0.5533333420753479
18,0,1.7207865715026855,0.5516666769981384
18,1,1.6865907907485962,0.5316666960716248
18,2,1.7123111486434937,0.5616666674613953
18,3,1.6919718980789185,0.5566666722297668
18,4,1.6471827030181885,0.5716666579246521
19,0,1.6461516618728638,0.550000011920929
19,1,1.7622910737991333,0.5566666722297668
19,2,1.8204127550125122,0.5299999713897705
19,3,1.7529826164245605,0.5566666722297668
19,4,1.5475287437438965,0.5683333277702332
20,0,1.5736262798309326,0.5699999928474426
20,1,1.5366694927215576,0.5766666531562805
20,2,1.6458319425582886,0.5566666722297668
20,3,1.5685127973556519,0.5516666769981384
20,4,1.593470811843872,0.5433333516120911
21,0,1.5377939939498901,0.5716666579246521
21,1,1.620546817779541,0.5683333277702332
21,2,1.706323266029358,0.5699999928474426
21,3,1.6139458417892456,0.5666666626930237
21,4,1.770965576171875,0.5516666769981384
22,0,1.7715730667114258,0.5516666769981384
22,1,1.6803675889968872,0.5450000166893005
22,2,1.5836670398712158,0.5649999976158142
22,3,1.6841250658035278,0.5450000166893005
22,4,1.7814711332321167,0.5366666913032532
23,0,1.8584566116333008,0.54666668176651
23,1,1.7795482873916626,0.5483333468437195
23,2,1.7735612392425537,0.5533333420753479
23,3,1.72632896900177,0.5533333420753479
23,4,1.722805142402649,0.5533333420753479
24,0,1.8713641166687012,0.5566666722297668
24,1,1.5820831060409546,0.5533333420753479
24,2,1.7952626943588257,0.5516666769981384
24,3,1.749528408050537,0.5683333277702332
24,4,1.6645636558532715,0.574999988079071
25,0,1.7842081785202026,0.5383333563804626
25,1,1.7801392078399658,0.54666668176651
25,2,1.7140367031097412,0.5816666483879089
25,3,1.8122599124908447,0.5299999713897705
25,4,1.6848903894424438,0.5566666722297668
26,0,1.690791368484497,0.5383333563804626
26,1,1.6797538995742798,0.5299999713897705
26,2,1.5913480520248413,0.5666666626930237
26,3,1.6865770816802979,0.5566666722297668
26,4,1.7315545082092285,0.5649999976158142
27,0,1.8757522106170654,0.5433333516120911
27,1,1.6908634901046753,0.5483333468437195
27,2,1.8995965719223022,0.5533333420753479
27,3,1.7851591110229492,0.5516666769981384
27,4,1.9698872566223145,0.550000011920929
28,0,1.774546504020691,0.5516666769981384
28,1,1.5463436841964722,0.5666666626930237
28,2,1.740780234336853,0.574999988079071
28,3,1.962232232093811,0.5316666960716248
28,4,1.5219831466674805,0.5683333277702332
29,0,1.6197137832641602,0.57833331823349
29,1,1.5685675144195557,0.5733333230018616
29,2,1.5236132144927979,0.5883333086967468
29,3,1.6060800552368164,0.574999988079071
29,4,1.5121796131134033,0.6066666841506958
30,0,1.5956437587738037,0.5649999976158142
30,1,1.7230368852615356,0.5583333373069763
30,2,1.516688346862793,0.5799999833106995
30,3,1.5844401121139526,0.5816666483879089
30,4,1.4963936805725098,0.5649999976158142
31,0,1.6100293397903442,0.5550000071525574
31,1,1.6521928310394287,0.5766666531562805
31,2,1.688591480255127,0.5616666674613953
31,3,1.5552538633346558,0.5799999833106995
31,4,1.6592464447021484,0.5816666483879089
32,0,2.009063482284546,0.5583333373069763
32,1,1.7541354894638062,0.5733333230018616
32,2,1.8951318264007568,0.5649999976158142
32,3,1.7968467473983765,0.5616666674613953
32,4,1.6919387578964233,0.5600000023841858
33,0,1.8020662069320679,0.5600000023841858
33,1,1.7867950201034546,0.5600000023841858
33,2,1.8043745756149292,0.5583333373069763
33,3,1.8912681341171265,0.5566666722297668
33,4,1.7727595567703247,0.5616666674613953
34,0,1.800715684890747,0.57833331823349
34,1,1.8173882961273193,0.5416666865348816
34,2,1.6314557790756226,0.5683333277702332
34,3,1.636932134628296,0.5649999976158142
34,4,1.6996192932128906,0.5600000023841858
35,0,1.6749775409698486,0.5666666626930237
35,1,1.6395803689956665,0.5649999976158142
35,2,1.8145251274108887,0.5483333468437195
35,3,1.712948203086853,0.5699999928474426
35,4,1.7247322797775269,0.5649999976158142
36,0,1.7074397802352905,0.5566666722297668
36,1,1.769045352935791,0.5633333325386047
36,2,1.857359766960144,0.5483333468437195
36,3,1.8061600923538208,0.5600000023841858
36,4,1.5397605895996094,0.5766666531562805
37,0,1.9259376525878906,0.5516666769981384
37,1,1.7623034715652466,0.5849999785423279
37,2,1.6582882404327393,0.5766666531562805
37,3,1.7344924211502075,0.5766666531562805
37,4,1.7821553945541382,0.5733333230018616
38,0,1.7056665420532227,0.5633333325386047
38,1,1.7670055627822876,0.5733333230018616
38,2,1.9131771326065063,0.54666668176651
38,3,1.9527003765106201,0.5666666626930237
38,4,1.8030542135238647,0.5799999833106995
39,0,1.748412013053894,0.5816666483879089
39,1,1.6308850049972534,0.5933333039283752
39,2,1.551816463470459,0.5916666388511658
39,3,1.7093106508255005,0.5883333086967468
39,4,1.7622885704040527,0.5883333086967468
40,0,1.6711785793304443,0.5733333230018616
40,1,1.6470978260040283,0.5849999785423279
40,2,1.8315476179122925,0.5766666531562805
40,3,1.7401001453399658,0.5916666388511658
40,4,1.694793462753296,0.5733333230018616
41,0,1.716352105140686,0.57833331823349
41,1,1.7038607597351074,0.5883333086967468
41,2,1.8358097076416016,0.5933333039283752
41,3,1.860072374343872,0.5666666626930237
41,4,1.6964353322982788,0.6050000190734863
42,0,1.802533745765686,0.574999988079071
42,1,1.7697285413742065,0.5366666913032532
42,2,1.8759607076644897,0.5450000166893005
42,3,1.7007821798324585,0.5633333325386047
42,4,1.6994752883911133,0.5550000071525574
43,0,1.8335533142089844,0.5616666674613953
43,1,1.8808990716934204,0.5383333563804626
43,2,1.8122705221176147,0.5516666769981384
43,3,1.8747074604034424,0.5333333611488342
43,4,1.8481425046920776,0.5416666865348816
44,0,1.6717450618743896,0.6200000047683716
44,1,1.6305327415466309,0.6066666841506958
44,2,1.6594001054763794,0.6116666793823242
44,3,1.7431482076644897,0.6200000047683716
44,4,1.598199486732483,0.5983333587646484
45,0,1.8963907957077026,0.5533333420753479
45,1,1.944108486175537,0.5833333134651184
45,2,1.8625856637954712,0.5583333373069763
45,3,1.8776835203170776,0.5600000023841858
45,4,1.8395493030548096,0.5616666674613953
46,0,1.9629740715026855,0.5400000214576721
46,1,2.016897201538086,0.5433333516120911
46,2,2.015377998352051,0.528333306312561
46,3,1.8615705966949463,0.5350000262260437
46,4,1.9926015138626099,0.5516666769981384
47,0,2.0128817558288574,0.5400000214576721
47,1,2.0679197311401367,0.5433333516120911
47,2,1.9464994668960571,0.5516666769981384
47,3,1.9823535680770874,0.54666668176651
47,4,1.864080786705017,0.550000011920929
48,0,1.7367671728134155,0.57833331823349
48,1,1.9174214601516724,0.5699999928474426
48,2,1.8859281539916992,0.54666668176651
48,3,1.939469575881958,0.5950000286102295
48,4,1.8996162414550781,0.5583333373069763
49,0,1.760006308555603,0.6116666793823242
49,1,1.8123457431793213,0.5899999737739563
49,2,1.6922610998153687,0.5899999737739563
49,3,1.7061831951141357,0.5883333086967468
49,4,1.6771762371063232,0.5899999737739563
50,0,1.6804931163787842,0.6016666889190674
50,1,1.651822566986084,0.5866666436195374
50,2,1.6918936967849731,0.5616666674613953
50,3,1.9202880859375,0.5799999833106995
50,4,1.7938417196273804,0.5633333325386047
51,0,1.7780128717422485,0.596666693687439
51,1,1.7440942525863647,0.596666693687439
51,2,1.6915444135665894,0.5899999737739563
51,3,1.8087705373764038,0.5983333587646484
51,4,1.8317862749099731,0.5983333587646484
52,0,1.9936167001724243,0.5649999976158142
52,1,1.9443589448928833,0.5733333230018616
52,2,2.0498650074005127,0.5550000071525574
52,3,2.014518976211548,0.5400000214576721
52,4,1.9892702102661133,0.5550000071525574
53,0,1.996642827987671,0.6050000190734863
53,1,1.8939628601074219,0.57833331823349
53,2,1.9519946575164795,0.5916666388511658
53,3,1.8297046422958374,0.6033333539962769
53,4,1.8787117004394531,0.6016666889190674
54,0,1.972565770149231,0.5816666483879089
54,1,1.688069462776184,0.5933333039283752
54,2,1.87370765209198,0.5899999737739563
54,3,1.994385004043579,0.5816666483879089
54,4,1.9758306741714478,0.6050000190734863
55,0,1.9186012744903564,0.5733333230018616
55,1,1.9094934463500977,0.5899999737739563
55,2,1.8292016983032227,0.5849999785423279
55,3,1.8898876905441284,0.5916666388511658
55,4,2.0171658992767334,0.574999988079071
56,0,1.8239729404449463,0.5550000071525574
56,1,2.105471611022949,0.5533333420753479
56,2,2.2811310291290283,0.5416666865348816
