Epoch,Learner,Loss,Accuracy
0,0,1.6679299263000489,0.39640000462532043
0,1,1.6552941137313844,0.40720000863075256
0,2,1.7056071975708007,0.38089999556541443
0,3,1.6187227170944214,0.397599995136261
0,4,1.6994202646255494,0.38089999556541443
1,0,1.6679299263000489,0.39640000462532043
1,1,1.6552941137313844,0.40720000863075256
1,2,1.7056071975708007,0.38089999556541443
1,3,1.6187227170944214,0.397599995136261
1,4,1.6994202646255494,0.38089999556541443
2,0,1.3309041248321534,0.5410000085830688
2,1,1.4045379234313964,0.51910001039505
2,2,1.3857956649780274,0.5167999863624573
2,3,1.4146797691345214,0.5242999792098999
2,4,1.4074723728179932,0.5218999981880188
3,0,1.1850303714752197,0.6093000173568726
3,1,1.1785177976608276,0.6079999804496765
3,2,1.2733113851547242,0.5932999849319458
3,3,1.2106789779663085,0.6148999929428101
3,4,1.2254374813079834,0.600600004196167
4,0,1.1200506214141845,0.6402999758720398
4,1,1.0901511157989503,0.6496000289916992
4,2,1.2222451566696166,0.6236000061035156
4,3,1.1310511848449707,0.6298999786376953
4,4,1.152901317691803,0.6334999799728394
5,0,1.0949558048248291,0.6538000106811523
5,1,1.1075927408218385,0.6370999813079834
5,2,1.0758104303359985,0.6524999737739563
5,3,1.072000454711914,0.6578999757766724
5,4,1.1459356767654418,0.6360999941825867
6,0,1.0270124856948852,0.673799991607666
6,1,1.0421299676895142,0.6676999926567078
6,2,1.06872471408844,0.661300003528595
6,3,1.0496420405387878,0.6629999876022339
6,4,1.1289122206687927,0.6592000126838684
7,0,0.9970529956817626,0.6811000108718872
7,1,1.044140631866455,0.6581000089645386
7,2,1.0186974376678466,0.6682999730110168
7,3,1.074054539489746,0.6746000051498413
7,4,1.0442975193023682,0.6704000234603882
8,0,0.9681401746749878,0.6873999834060669
8,1,1.0097666561126708,0.6728000044822693
8,2,1.0027306938171388,0.6891999840736389
8,3,1.0288256278038026,0.6628999710083008
8,4,1.0389541551589965,0.6872000098228455
9,0,1.0182388151168824,0.6625000238418579
9,1,1.0199359828948975,0.6793000102043152
9,2,1.0087155933380128,0.6783000230789185
9,3,0.9556557102203369,0.6930000185966492
9,4,1.0078410592079163,0.6732000112533569
10,0,1.0439275413513183,0.6764000058174133
10,1,0.9965539016723632,0.6735000014305115
10,2,1.0218725904464723,0.6664999723434448
10,3,0.976707677078247,0.6797000169754028
10,4,0.961117584991455,0.6944000124931335
11,0,1.01825983877182,0.675000011920929
11,1,1.1348174541473388,0.6546000242233276
11,2,0.9688771385192871,0.6808000206947327
11,3,0.9711150999069214,0.6888999938964844
11,4,1.0498632454872132,0.6776999831199646
12,0,1.0242293706893921,0.66839998960495
12,1,0.9906271856307983,0.6840999722480774
12,2,1.0225629402160645,0.6812000274658203
12,3,0.9816937229156494,0.6807000041007996
12,4,1.0358807680130004,0.6704999804496765
13,0,0.9533179905891418,0.6913999915122986
13,1,1.02950393409729,0.6844000220298767
13,2,0.9633630100250244,0.6877999901771545
13,3,1.0700289491653443,0.6715999841690063
13,4,1.009317762565613,0.6671000123023987
14,0,1.0409080436706544,0.6696000099182129
14,1,0.9646328496932983,0.6852999925613403
14,2,0.954399598312378,0.6887999773025513
14,3,1.0119112277984619,0.6761000156402588
14,4,1.020995131111145,0.6736999750137329
15,0,0.9915074981689453,0.6791999936103821
15,1,0.9529924049377442,0.691100001335144
15,2,1.0100998912811279,0.679099977016449
15,3,1.0210628456115722,0.6776000261306763
15,4,0.973480298423767,0.6826000213623047
16,0,0.9652544250488281,0.6888999938964844
16,1,0.9719432300567626,0.6823999881744385
16,2,0.9446978155136109,0.6901999711990356
16,3,0.9988125185966492,0.6836000084877014
16,4,1.0025988565444945,0.6904000043869019
17,0,0.9689041412353515,0.6868000030517578
17,1,0.9442083198547363,0.6983000040054321
17,2,0.9353442255020141,0.6988999843597412
17,3,1.0040965839385987,0.677299976348877
17,4,0.9066289743423462,0.7006000280380249
18,0,0.947205193567276,0.6890000104904175
18,1,0.968981943321228,0.6955999732017517
18,2,0.9416021400451661,0.692300021648407
18,3,0.9401738876342773,0.7045999765396118
18,4,0.9185741748809815,0.6967999935150146
19,0,0.9526608306884765,0.6776000261306763
19,1,0.9318648048400879,0.6998000144958496
19,2,0.9681704721450806,0.6863999962806702
19,3,0.9984336144447327,0.6796000003814697
19,4,0.9288293735504151,0.7039999961853027
20,0,0.941575036239624,0.6876000165939331
20,1,0.997727554321289,0.677299976348877
20,2,0.9580965785980224,0.6963000297546387
20,3,1.0501659122467042,0.6697999835014343
20,4,0.950166706085205,0.690500020980835
21,0,0.9204438996315002,0.7059000134468079
21,1,0.9438231624603272,0.6851999759674072
