
Epoch,Learner,Loss,Accuracy
0,0,0.0839708149433136,0.9804999828338623
0,1,0.11685901135206223,0.968999981880188
0,2,0.07981401681900024,0.9750000238418579
0,3,0.07317201793193817,0.9787999987602234
0,4,0.17256863415241241,0.960099995136261
1,0,0.1528182029724121,0.9760000109672546
1,1,0.18923397362232208,0.9580000042915344
1,2,0.13913388550281525,0.9660000205039978
1,3,0.10753557085990906,0.968999981880188
1,4,0.24729065597057343,0.9570000171661377
2,0,0.1203017383813858,0.9639999866485596
2,1,0.08264831453561783,0.9750000238418579
2,2,0.12926092743873596,0.9639999866485596
2,3,0.10753615200519562,0.972000002861023
2,4,0.11516468971967697,0.9700000286102295
3,0,0.0919136255979538,0.9800000190734863
3,1,0.09271439909934998,0.9779999852180481
3,2,0.0966951847076416,0.9879999756813049
3,3,0.10901190340518951,0.9789999723434448
3,4,0.1730279177427292,0.9639999866485596
4,0,0.0645076110959053,0.9810000061988831
4,1,0.0753709077835083,0.9760000109672546
4,2,0.05643138289451599,0.9829999804496765
4,3,0.08680274337530136,0.9810000061988831
4,4,0.11005382239818573,0.972000002861023
5,0,0.0816207155585289,0.9800000190734863
5,1,0.06622643023729324,0.9789999723434448
5,2,0.06063750758767128,0.9850000143051147
5,3,0.07191822677850723,0.9810000061988831
5,4,0.10912822932004929,0.9710000157356262
6,0,0.12153098732233047,0.9739999771118164
6,1,0.14956234395503998,0.9710000157356262
6,2,0.1473873406648636,0.9649999737739563
6,3,0.10648567974567413,0.9789999723434448
6,4,0.1423075646162033,0.9679999947547913
7,0,0.08983376622200012,0.9769999980926514
7,1,0.11981343477964401,0.9769999980926514
7,2,0.07784797996282578,0.984000027179718
7,3,0.06676024943590164,0.9810000061988831
7,4,0.10551035404205322,0.9750000238418579
8,0,0.12991349399089813,0.972000002861023
8,1,0.06827349960803986,0.984000027179718
8,2,0.11522206664085388,0.9760000109672546
8,3,0.09778255224227905,0.9760000109672546
8,4,0.13480032980442047,0.9710000157356262
9,0,0.09577860683202744,0.9710000157356262
9,1,0.15628479421138763,0.9629999995231628
9,2,0.12996810674667358,0.9729999899864197
9,3,0.10739929974079132,0.9729999899864197
9,4,0.11557559669017792,0.972000002861023
10,0,0.08786847442388535,0.9800000190734863
10,1,0.10222868621349335,0.9739999771118164
10,2,0.08623307943344116,0.9819999933242798
10,3,0.0791759192943573,0.9810000061988831
10,4,0.11929713189601898,0.9750000238418579
11,0,0.06324797123670578,0.9810000061988831
11,1,0.09876944124698639,0.9769999980926514
11,2,0.0817197784781456,0.9810000061988831
11,3,0.0917055681347847,0.9789999723434448
11,4,0.0815737321972847,0.9789999723434448
12,0,0.06651482731103897,0.9810000061988831
12,1,0.0720842182636261,0.9769999980926514
12,2,0.16126015782356262,0.9710000157356262
12,3,0.08594412356615067,0.9739999771118164
12,4,0.07253002375364304,0.9769999980926514
13,0,0.07638634741306305,0.9800000190734863
13,1,0.09453307837247849,0.9760000109672546
13,2,0.09789721667766571,0.984000027179718
13,3,0.11580055207014084,0.9779999852180481
13,4,0.06747858971357346,0.9819999933242798
14,0,0.08160550147294998,0.9829999804496765
14,1,0.09080920368432999,0.9779999852180481
14,2,0.051815375685691833,0.9890000224113464
14,3,0.10080619901418686,0.9760000109672546
14,4,0.09634426981210709,0.9800000190734863
15,0,0.07321853935718536,0.9760000109672546
15,1,0.0755225345492363,0.9810000061988831
15,2,0.043386366218328476,0.9860000014305115
15,3,0.06202979385852814,0.9860000014305115
15,4,0.06373485922813416,0.9860000014305115
16,0,0.09541480988264084,0.9800000190734863
16,1,0.06465178728103638,0.9909999966621399
16,2,0.07386507838964462,0.984000027179718
16,3,0.08726292103528976,0.9769999980926514
16,4,0.06422076374292374,0.9810000061988831
17,0,0.053616590797901154,0.9850000143051147
17,1,0.11190232634544373,0.9760000109672546
17,2,0.0629771426320076,0.984000027179718
17,3,0.08177513629198074,0.9760000109672546
17,4,0.06504589319229126,0.9829999804496765
18,0,0.07408269494771957,0.9800000190734863
18,1,0.06907421350479126,0.9800000190734863
18,2,0.04289911314845085,0.9869999885559082
18,3,0.08462361991405487,0.9819999933242798
18,4,0.09269639849662781,0.9750000238418579
19,0,0.05123157054185867,0.9829999804496765
19,1,0.056132759898900986,0.9860000014305115
19,2,0.05686890706419945,0.9879999756813049
19,3,0.04401657357811928,0.9919999837875366
19,4,0.12347766011953354,0.9769999980926514
20,0,0.05956899747252464,0.9829999804496765
20,1,0.09092450886964798,0.9800000190734863
20,2,0.07702149450778961,0.9850000143051147
20,3,0.0510060079395771,0.9819999933242798
20,4,0.06843827664852142,0.9819999933242798
21,0,0.08672034740447998,0.9769999980926514
21,1,0.10298814624547958,0.9779999852180481
21,2,0.16277199983596802,0.9639999866485596
21,3,0.12872613966464996,0.9729999899864197
21,4,0.1326082944869995,0.9729999899864197
22,0,0.03420829772949219,0.9890000224113464
22,1,0.055252160876989365,0.9890000224113464
22,2,0.05517522245645523,0.9850000143051147
22,3,0.06004494056105614,0.9829999804496765
22,4,0.05769086629152298,0.9890000224113464
23,0,0.05202487111091614,0.9860000014305115
23,1,0.06242797151207924,0.9850000143051147
23,2,0.043940626084804535,0.9879999756813049
23,3,0.03886686637997627,0.9890000224113464
23,4,0.07501375675201416,0.9800000190734863
24,0,0.061383455991744995,0.9860000014305115
24,1,0.05448104813694954,0.9879999756813049
24,2,0.06989435851573944,0.9789999723434448
24,3,0.07160569727420807,0.9860000014305115
24,4,0.09024244546890259,0.9850000143051147
25,0,0.07625196874141693,0.9860000014305115
25,1,0.09854312986135483,0.9829999804496765
25,2,0.04725714400410652,0.9869999885559082
25,3,0.11944767832756042,0.9710000157356262
25,4,0.09381455928087234,0.9789999723434448
26,0,0.04735558107495308,0.9890000224113464
26,1,0.06537792086601257,0.9850000143051147
26,2,0.04819555953145027,0.9919999837875366
26,3,0.09950894862413406,0.9779999852180481
26,4,0.08608286082744598,0.9829999804496765
27,0,0.14055022597312927,0.9729999899864197
27,1,0.12527871131896973,0.9750000238418579
27,2,0.1277584433555603,0.9779999852180481
27,3,0.09863995015621185,0.9789999723434448
27,4,0.13150490820407867,0.9760000109672546
28,0,0.08284888416528702,0.9819999933242798
28,1,0.09001117944717407,0.9819999933242798
28,2,0.08812399208545685,0.9829999804496765
28,3,0.0734160840511322,0.9819999933242798
28,4,0.05662885680794716,0.9860000014305115
29,0,0.10587375611066818,0.9779999852180481
29,1,0.09091519564390182,0.9829999804496765
29,2,0.06944528967142105,0.9829999804496765
29,3,0.10063592344522476,0.9800000190734863
29,4,0.06954148411750793,0.9860000014305115
30,0,0.0370154045522213,0.9900000095367432
30,1,0.054018303751945496,0.9829999804496765
30,2,0.057467106729745865,0.9869999885559082
30,3,0.07831977307796478,0.9810000061988831
30,4,0.04148441553115845,0.9869999885559082
31,0,0.16134701669216156,0.9789999723434448
31,1,0.17383135855197906,0.9789999723434448
31,2,0.1557159125804901,0.9739999771118164
31,3,0.13641218841075897,0.9789999723434448
31,4,0.20342077314853668,0.9750000238418579
32,0,0.11406190693378448,0.9789999723434448
32,1,0.11129957437515259,0.9819999933242798
32,2,0.13316132128238678,0.9819999933242798
32,3,0.1160101592540741,0.9789999723434448
32,4,0.12169042974710464,0.984000027179718
