Epoch,Learner,Loss,Accuracy,
-1,0,1.4223301410675049,0.4959000051021576
-1,1,1.4297975301742554,0.49900001287460327
-1,2,1.4208656549453735,0.5026000142097473
-1,3,1.4359896183013916,0.49709999561309814
-1,4,1.344321370124817,0.524399995803833
0,0,1.4003454446792603,0.5195000171661377
0,1,1.3989497423171997,0.5184999704360962
0,2,1.3908146619796753,0.5170000195503235
0,3,1.4160425662994385,0.49950000643730164
0,4,1.3351833820343018,0.5364999771118164
1,0,1.3675179481506348,0.5299999713897705
1,1,1.4265577793121338,0.5170000195503235
1,2,1.3741694688796997,0.5230000019073486
1,3,1.3799018859863281,0.5254999995231628
1,4,1.3811005353927612,0.5270000100135803
2,0,1.423253059387207,0.5419999957084656
2,1,1.4421879053115845,0.5419999957084656
2,2,1.4525818824768066,0.531000018119812
2,3,1.477869987487793,0.5450000166893005
2,4,1.4121572971343994,0.546500027179718
3,0,1.484973669052124,0.5320000052452087
3,1,1.4141393899917603,0.5370000004768372
3,2,1.470028042793274,0.5440000295639038
3,3,1.4192746877670288,0.5364999771118164
3,4,1.5082958936691284,0.5285000205039978
4,0,1.5519925355911255,0.531000018119812
4,1,1.6714141368865967,0.531000018119812
4,2,1.5121911764144897,0.5475000143051147
4,3,1.4600664377212524,0.5625
4,4,1.4727489948272705,0.5600000023841858
5,0,1.5820115804672241,0.5490000247955322
5,1,1.5139671564102173,0.5479999780654907
5,2,1.5891343355178833,0.5419999957084656
5,3,1.5685878992080688,0.5325000286102295
5,4,1.5873643159866333,0.5419999957084656
6,0,1.6838809251785278,0.5404999852180481
6,1,1.6283329725265503,0.5379999876022339
6,2,1.659430742263794,0.5450000166893005
6,3,1.7640275955200195,0.5404999852180481
6,4,1.5810086727142334,0.5490000247955322
7,0,1.6193172931671143,0.5565000176429749
7,1,1.7562673091888428,0.5360000133514404
7,2,1.743161678314209,0.5239999890327454
7,3,1.7518501281738281,0.5389999747276306
7,4,1.8051973581314087,0.5400000214576721
8,0,1.5714067220687866,0.5705000162124634
8,1,1.5909932851791382,0.5690000057220459
8,2,1.585823893547058,0.5634999871253967
8,3,1.638205885887146,0.5759999752044678
8,4,1.6597440242767334,0.5665000081062317
9,0,1.8008776903152466,0.5674999952316284
9,1,1.8061668872833252,0.559499979019165
9,2,1.7786492109298706,0.5600000023841858
9,3,1.8058524131774902,0.5454999804496765
9,4,1.7826237678527832,0.546500027179718
10,0,1.796909213066101,0.5605000257492065
10,1,1.704542875289917,0.5450000166893005
10,2,1.8114163875579834,0.5414999723434448
10,3,1.7596063613891602,0.546999990940094
10,4,1.762095332145691,0.546500027179718
11,0,1.7950654029846191,0.5619999766349792
11,1,1.76618492603302,0.5699999928474426
11,2,1.7200146913528442,0.5680000185966492
11,3,1.6860778331756592,0.5705000162124634
11,4,1.8373011350631714,0.5715000033378601
12,0,1.8804525136947632,0.5605000257492065
12,1,1.8639687299728394,0.5644999742507935
12,2,1.826084017753601,0.5490000247955322
12,3,1.8210530281066895,0.5625
12,4,1.8419811725616455,0.5680000185966492
13,0,1.88153076171875,0.5529999732971191
13,1,1.8055355548858643,0.5515000224113464
13,2,1.9057594537734985,0.5569999814033508
13,3,1.8360105752944946,0.559499979019165
13,4,1.8311564922332764,0.5575000047683716
14,0,1.8167290687561035,0.5674999952316284
14,1,1.7884033918380737,0.5789999961853027
14,2,1.9114285707473755,0.5715000033378601
14,3,1.7617199420928955,0.5684999823570251
14,4,1.833911418914795,0.5659999847412109
15,0,1.9752393960952759,0.5795000195503235
15,1,1.896963119506836,0.5755000114440918
15,2,1.9934635162353516,0.5690000057220459
15,3,1.9450384378433228,0.5845000147819519
15,4,1.9814753532409668,0.5845000147819519
16,0,2.1230976581573486,0.5509999990463257
16,1,2.083066463470459,0.5669999718666077
16,2,2.2006187438964844,0.5644999742507935
16,3,1.9528820514678955,0.5789999961853027
16,4,2.005653142929077,0.5565000176429749
17,0,2.073878526687622,0.5770000219345093
17,1,2.0910353660583496,0.5634999871253967
17,2,2.117157220840454,0.5634999871253967
17,3,2.1348254680633545,0.5630000233650208
17,4,1.939477801322937,0.5724999904632568
18,0,2.0656752586364746,0.5630000233650208
18,1,2.0957627296447754,0.5584999918937683
18,2,2.230461597442627,0.5490000247955322
18,3,2.1454670429229736,0.5460000038146973
18,4,2.102952003479004,0.5584999918937683
19,0,2.276047945022583,0.5609999895095825
19,1,2.084224224090576,0.5774999856948853
19,2,2.1188158988952637,0.5590000152587891
19,3,2.101418972015381,0.5774999856948853
19,4,2.1872165203094482,0.5609999895095825
20,0,2.2213902473449707,0.5615000128746033
20,1,2.076247453689575,0.5680000185966492
20,2,2.381345272064209,0.559499979019165
20,3,2.2868502140045166,0.5544999837875366
20,4,2.249056816101074,0.5659999847412109
21,0,2.120310068130493,0.5450000166893005
21,1,2.3486435413360596,0.5554999709129333
21,2,2.4604341983795166,0.5519999861717224
21,3,2.3175392150878906,0.5400000214576721
21,4,2.2906103134155273,0.5554999709129333
22,0,2.230660915374756,0.5680000185966492
22,1,2.2495534420013428,0.5529999732971191
22,2,2.5347423553466797,0.5605000257492065
22,3,2.2834510803222656,0.5544999837875366
22,4,2.589820146560669,0.5554999709129333
23,0,2.2193920612335205,0.5809999704360962
23,1,2.1776480674743652,0.5755000114440918
23,2,2.1827621459960938,0.5755000114440918
23,3,2.265031337738037,0.5849999785423279
23,4,2.242624521255493,0.5755000114440918
24,0,2.2693030834198,0.5590000152587891
24,1,2.3407204151153564,0.5674999952316284
24,2,2.3586103916168213,0.5609999895095825
24,3,2.427448034286499,0.5640000104904175
24,4,2.492473840713501,0.5590000152587891
25,0,2.466430902481079,0.5534999966621399
25,1,2.1187219619750977,0.5509999990463257
25,2,2.2744789123535156,0.5515000224113464
25,3,2.3799593448638916,0.5584999918937683
25,4,2.3870551586151123,0.5630000233650208
26,0,2.2328479290008545,0.5770000219345093
26,1,2.165255546569824,0.5889999866485596
26,2,2.1412997245788574,0.5770000219345093
26,3,2.324666738510132,0.5839999914169312
26,4,2.236696481704712,0.5805000066757202
27,0,2.38619327545166,0.5580000281333923
27,1,2.3357739448547363,0.5805000066757202
27,2,2.3687191009521484,0.5695000290870667
27,3,2.5115277767181396,0.5680000185966492
27,4,2.2738094329833984,0.5705000162124634
28,0,2.321502447128296,0.5695000290870667
28,1,2.3284554481506348,0.5659999847412109
28,2,2.457493305206299,0.5649999976158142
28,3,2.610321044921875,0.5715000033378601
28,4,2.7240970134735107,0.5690000057220459
29,0,2.424760580062866,0.5699999928474426
29,1,2.4291470050811768,0.5720000267028809
29,2,2.361562728881836,0.5849999785423279
29,3,2.5713789463043213,0.5864999890327454
29,4,2.3760440349578857,0.5705000162124634
30,0,2.619323253631592,0.5655666589736938
30,1,2.5846357345581055,0.567466676235199
30,2,2.5929336547851562,0.5687999725341797
30,3,2.504505157470703,0.5680999755859375
30,4,2.4626963138580322,0.5683333277702332
30,0,2.500680923461914,0.5522000193595886
30,1,2.475914716720581,0.5507000088691711
30,2,2.4128639698028564,0.5595999956130981
30,3,2.3389384746551514,0.5601000189781189
30,4,2.2871854305267334,0.5613999962806702
