Epoch,Learner,Loss,Accuracy
0,0,2.038500131416321,0.24879999458789825
0,1,2.1730914432525634,0.26570001244544983
0,2,2.1007541492462156,0.23270000517368317
0,3,2.084475175666809,0.249099999666214
0,4,2.1597490196228026,0.23360000550746918
1,0,2.038500131416321,0.24879999458789825
1,1,2.1730914432525634,0.26570001244544983
1,2,2.1007541492462156,0.23270000517368317
1,3,2.084475175666809,0.249099999666214
1,4,2.1597490196228026,0.23360000550746918
2,0,1.6233267059326173,0.4189000129699707
2,1,1.77216793384552,0.4221000075340271
2,2,1.6720218002319336,0.41290000081062317
2,3,1.551926583480835,0.44269999861717224
2,4,1.6177418563842774,0.41940000653266907
3,0,1.3324240440368653,0.5573999881744385
3,1,1.2561012836456298,0.5830000042915344
3,2,1.2866617519378662,0.5735999941825867
3,3,1.3060896900177001,0.5748999714851379
3,4,1.2553015884399414,0.5830000042915344
4,0,1.1710455295562745,0.6327000260353088
4,1,1.08818969039917,0.6342999935150146
4,2,1.2303278457641602,0.6255000233650208
4,3,1.1461976287841797,0.6316999793052673
4,4,1.1940080690383912,0.6176000237464905
5,0,1.0840287933349608,0.654699981212616
5,1,1.107840212249756,0.6413000226020813
5,2,1.0595508792877197,0.6664000153541565
5,3,1.0363530334472657,0.6617000102996826
5,4,1.0513601572036744,0.667900025844574
6,0,1.03577746925354,0.6682999730110168
6,1,1.064114207649231,0.6624000072479248
6,2,1.0825919219970703,0.6543999910354614
6,3,1.1116757280349732,0.6611999869346619
6,4,1.0296744413375853,0.6657999753952026
7,0,1.1073783912658692,0.6470000147819519
7,1,1.0506169885635377,0.6618000268936157
7,2,1.1046854910850525,0.6478000283241272
7,3,0.9994454792022706,0.6729000210762024
7,4,1.0717910188674926,0.6517999768257141
8,0,0.9896802635192871,0.6758999824523926
8,1,0.9995154349327088,0.6779000163078308
8,2,1.0633269332885742,0.6642000079154968
8,3,1.028941303730011,0.6690000295639038
8,4,1.0374820583343505,0.6710000038146973
9,0,1.0817496990203856,0.6532999873161316
9,1,1.0257508251190186,0.6769999861717224
9,2,0.9674139514923096,0.6843000054359436
9,3,0.9821693714141846,0.6808000206947327
9,4,0.9804040641784668,0.6829000115394592
10,0,1.0088501529693603,0.6854000091552734
10,1,1.0079376161575317,0.6776000261306763
10,2,1.0243515001296997,0.6782000064849854
10,3,1.0998835737228394,0.6596999764442444
10,4,0.9625302328109742,0.6890000104904175
11,0,0.9423886479377747,0.6967999935150146
11,1,0.9589470457077026,0.6858000159263611
11,2,0.9527709522247314,0.6972000002861023
11,3,0.9573891800880432,0.6934000253677368
11,4,0.9084515064239502,0.6983000040054321
12,0,1.003504727458954,0.6825000047683716
12,1,1.0104146297454835,0.6736000180244446
12,2,0.9551589590072632,0.6942999958992004
12,3,1.018666431427002,0.6855999827384949
12,4,1.0043227655410767,0.6804999709129333
13,0,1.0584464756011962,0.6664000153541565
13,1,0.9630873136520386,0.6873999834060669
13,2,1.0239153694152832,0.6643000245094299
13,3,0.9294782848358154,0.704200029373169
13,4,0.9492380970001221,0.6952000260353088
14,0,0.9199537988662719,0.6955000162124634
14,1,0.9791151424407959,0.6847000122070312
14,2,0.9629428703308105,0.6870999932289124
14,3,0.907457700920105,0.7146999835968018
14,4,0.9711111095428466,0.6944000124931335
15,0,0.9897502935409546,0.6866999864578247
15,1,0.966905333328247,0.6897000074386597
15,2,0.9512892116546631,0.6996999979019165
15,3,0.9471174583435059,0.6868000030517578
15,4,0.9963747069358826,0.6837000250816345
16,0,0.952341980934143,0.6991999745368958
16,1,0.9296654277801514,0.6980000138282776
16,2,0.9845905166625977,0.6843000054359436
16,3,0.9296858757019043,0.7031999826431274
16,4,0.975845219039917,0.6841999888420105
17,0,0.9320862489700318,0.7091000080108643
17,1,0.9796240596771241,0.691100001335144
17,2,0.9248692965507508,0.697700023651123
17,3,0.9708917974472046,0.6934000253677368
17,4,0.9561641890525818,0.6866999864578247
18,0,0.9669853395462036,0.6848999857902527
18,1,0.9326395124435425,0.6960999965667725
18,2,0.9412229755401611,0.6935999989509583
18,3,0.9240465301513672,0.6953999996185303
18,4,0.9197198905944824,0.7106000185012817
19,0,0.9488923627853394,0.6962000131607056
19,1,0.9342592544555665,0.6965000033378601
19,2,0.893829169845581,0.7049999833106995
19,3,0.9256843587875366,0.6934999823570251
19,4,0.889848912525177,0.7087000012397766
20,0,0.9624290678024292,0.6930000185966492
20,1,0.938696427822113,0.7050999999046326
20,2,0.9484588893890381,0.6919000148773193
20,3,1.0034049644470215,0.6798999905586243
20,4,0.9212861019134522,0.7078999876976013
21,0,0.9663019351005554,0.6823999881744385
21,1,0.8886159553527831,0.7038000226020813
21,2,0.9377880035400391,0.6973999738693237
21,3,0.9440140118122101,0.6956999897956848
21,4,0.9629359456062316,0.6872000098228455
22,0,0.9587133524894714,0.7001000046730042
22,1,0.9165308242797852,0.6995000243186951
22,2,0.9418813201904297,0.6866999864578247
22,3,0.9509277585983277,0.6976000070571899
22,4,0.879929250907898,0.710099995136261
23,0,0.9843676147460938,0.6855000257492065
23,1,0.9232938112258912,0.6955999732017517
23,2,0.8953613987922668,0.7017999887466431
23,3,0.9591255654335022,0.6897000074386597
23,4,0.9470466373443603,0.6881999969482422
24,0,0.9468925751686096,0.6938999891281128
24,1,0.9495629785537719,0.7014999985694885
24,2,0.9823529683113098,0.6929000020027161
24,3,0.9917685775756836,0.6807000041007996
24,4,0.9547249389648438,0.6908000111579895
25,0,0.9205276721954345,0.6934999823570251
25,1,0.9802135494232178,0.6930999755859375
25,2,0.9667854663848877,0.6825000047683716
25,3,0.9280269191741943,0.694100022315979
25,4,0.9320963777542114,0.70169997215271
26,0,0.9509427541732788,0.6894000172615051
26,1,0.9360179458618164,0.694100022315979
26,2,0.9102374691009522,0.7111999988555908
26,3,0.926562713432312,0.7009999752044678
26,4,0.8965536304473877,0.7088000178337097
27,0,0.9161304683685303,0.7034000158309937
27,1,0.9237699090957642,0.6809999942779541
27,2,0.8974829682350158,0.703499972820282
27,3,0.9208403846740723,0.6948000192642212
27,4,0.9939358409881591,0.6880999803543091
28,0,0.9117668308258057,0.70660001039505
28,1,0.938590156173706,0.7035999894142151
28,2,1.029959160232544,0.6674000024795532
28,3,0.9235478775978089,0.6984999775886536
28,4,0.9152427699089051,0.6998999714851379
29,0,0.9734679710388183,0.6916000247001648
29,1,0.9392625308036804,0.6940000057220459
29,2,0.9352452787399292,0.704800009727478
29,3,0.9082815725326538,0.7064999938011169
29,4,0.9367936326026917,0.694100022315979
30,0,0.9516459905624389,0.7002000212669373
30,1,0.8932270616531373,0.7091000080108643
30,2,0.9008404867172242,0.7089999914169312
